date,symbol,f10_T,a1_prev,sent7d,outcome_date,a1_outcome
20251226,ASML,1063.905314518817,1065.52,0.39,20260109,
20251226,CVNA,440.8982368533833,441.57,,20260109,
20251226,TX,38.092516944175486,38.16,0.25,20260109,
20251226,TWLO,139.71808887954157,140.31,,20260109,
20251226,MDB,433.46035554991187,435.51,,20260109,
20251226,TXG,16.603951246805607,16.69,,20260109,
20251226,HLF,14.031230536023237,14.18,0.47,20260109,
20251226,AMTM,29.542337145442136,29.91,0.17,20260109,
20251226,IBM,300.0046311566483,304.56,0.2,20260109,
20251226,PACS,36.62160997444485,37.31,-0.14,20260109,
20251226,TSLA,461.09774606752273,485.4,0.07,20260109,
20251226,MU,267.4467998920652,286.68,0.3,20260109,
20251226,ERIE,239.93260821256806,284.0,-0.21,20260109,
20251226,AMRK,29.633426453548356,,,20260109,
20251230,HLF,14.031230536023237,12.76,-0.32,20260113,
20251230,VERA,55.85895255630863,52.25,,20260113,
20251230,IMVT,27.235513007730034,25.61,0.31,20260113,
20251230,SLP,19.297175124204376,18.27,,20260113,
20251230,UPWK,21.316802550753163,20.3,0.02,20260113,
20251230,UAL,116.99772436151808,111.45,0.03,20260113,
20251230,SNDX,22.112564483103444,21.07,0.23,20260113,
20251230,PMTS,15.590603958667323,14.9,,20260113,
20251230,CRNX,49.61856732432818,47.52,0.14,20260113,
20251230,PRCT,33.46955651497595,32.15,0.41,20260113,
20251230,GPCR,69.81116275932128,67.38,0.18,20260113,
20251230,LW,43.201455214996585,41.84,-0.23,20260113,
20251230,ZM,89.01293531055063,86.33,,20260113,
20251230,ALK,51.85268813193442,50.29,-0.05,20260113,
20251230,AXON,598.2823455183251,580.55,0.09,20260113,
20251230,DHR,237.3969338185108,230.63,0.17,20260113,
20251230,XPO,143.09043840573958,139.02,0.08,20260113,
20251230,BILL,56.833635854986426,55.22,0.04,20260113,
20251230,TXG,16.603951246805607,16.15,,20260113,
20251230,CDE,18.78564260884748,18.31,0.2,20260113,
20251230,MNMD,13.804530959826035,13.46,0.35,20260113,
20251230,UHS,231.87526233710577,226.11,0.2,20260113,
20251230,AHL,37.9808910572848,37.04,,20260113,
20251230,HBM,19.888833669306837,19.41,0.14,20260113,
20251230,FI,68.93801328550342,67.28,0.0,20260113,
20251230,SPNT,22.731777432104252,22.19,,20260113,
20251230,MDB,433.46035554991187,423.14,,20260113,
20251230,CLS,310.6025287693846,303.22,0.46,20260113,
20251230,BRZE,36.10637378771765,35.25,,20260113,
20251230,PAR,38.05863033920096,37.19,-0.07,20260113,
20251230,STZ,141.45930207457025,138.51,0.13,20260113,
20251230,QUAD,6.511899890477928,6.38,-0.19,20260113,
20251230,GDYN,9.353740337454962,9.17,0.35,20260113,
20251230,CAL,13.32944358026063,13.07,,20260113,
20251230,CHMI,2.7635275233726446,2.71,,20260113,
20251230,GE,317.5726797987333,311.58,0.28,20260113,
20251230,SHOP,170.92586649418263,167.88,0.42,20260113,
20251230,HTO,49.755819748892876,48.89,0.26,20260113,
20251230,SBUX,87.07323645656417,85.57,0.06,20260113,
20251230,BMRN,61.090652688052565,60.04,0.32,20260113,
20251230,CVNA,440.8982368533833,433.55,,20260113,
20251230,AHCO,10.333556054665799,10.17,-0.27,20260113,
20251230,UIS,2.8848448437326395,2.84,-0.04,20260113,
20251230,ASIX,17.444041126331328,17.18,,20260113,
20251230,PEP,146.40229627307502,144.24,0.12,20260113,
20251230,CBZ,53.70598379390803,52.92,0.17,20260113,
20251230,FSLR,272.1311675211504,268.25,0.28,20260113,
20251230,NX,15.699254535642293,15.49,,20260113,
20251230,DDL,2.7161350613482327,2.68,0.36,20260113,
20251230,CG,61.12251218234631,60.33,0.04,20260113,
20251230,IMXI,15.545363585498643,15.36,0.01,20260113,
20251230,AMTM,29.542337145442136,29.2,-0.44,20260113,
20251230,PRU,114.60766733861367,113.33,0.13,20260113,
20251230,MRVL,86.59981333629624,85.76,0.35,20260113,
20251230,DOX,82.01409461754575,81.23,0.2,20260113,
20251230,BA,219.11580546340537,217.25,0.16,20260113,
20251230,QCOM,174.8966841002524,173.43,0.19,20260113,
20251230,SLB,38.19698846050063,37.9,0.33,20260113,
20251230,DIS,115.05268575101984,114.19,0.22,20260113,
20251230,DXCM,67.95802399961906,67.47,-0.49,20260113,
20251230,AAPL,275.7030725702767,273.76,0.22,20260113,
20251230,MD,22.012070879827306,21.89,0.1,20260113,
20251230,UTZ,10.486560451421406,10.43,-0.24,20260113,
20251230,GOOGL,315.1721282598689,313.56,0.23,20260113,
20251230,ITGR,78.89864581514578,78.53,-0.15,20260113,
20251230,XOM,121.02963135505784,120.53,0.22,20260113,
20251230,ALAB,170.7684472468691,170.105,0.24,20260113,
20251230,TSLA,461.09774606752273,459.64,-0.01,20260113,
20251230,WELL,190.06242940588243,189.64,0.29,20260113,
20251230,LFST,7.133250503960254,7.12,-0.16,20260113,
20251230,LKQ,30.604777067030682,30.55,0.21,20260113,
20251230,CSTM,18.940489833494706,18.91,0.33,20260113,
20251230,FLOC,18.287785035158173,18.27,,20260113,
20251230,SPB,60.31820947286551,60.31,0.29,20260113,
20251230,COP,92.45366541800924,92.63,0.2,20260113,
20251230,ASML,1063.905314518817,1065.995,0.35,20260113,
20251230,HAL,28.089201044427867,28.15,0.25,20260113,
20251230,TX,38.092516944175486,38.19,-0.32,20260113,
20251230,WMT,112.18887343058046,112.53,0.11,20260113,
20251230,BIIB,176.2700266265615,176.83,0.2,20260113,
20251230,LNTH,67.11710615704513,67.34,-0.26,20260113,
20251230,CVE,16.82126382914557,16.9,0.07,20260113,
20251230,CVS,79.49913207726861,80.02,0.17,20260113,
20251230,TWLO,139.71808887954157,141.52,,20260113,
20251230,IBM,300.0046311566483,305.74,0.23,20260113,
20251230,AENT,8.012452143616768,8.43,,20260113,
20251230,TBLA,4.325521340931096,4.56,0.44,20260113,
20251230,PACS,36.62160997444485,39.02,-0.3,20260113,
20251230,MU,267.4467998920652,294.37,0.33,20260113,
20251230,DBRG,13.732267265598958,15.26,0.15,20260113,
20251230,ERIE,239.93260821256806,287.43,-0.18,20260113,
20251230,AMRK,29.633426453548356,,,20260113,
20251231,DDL,2.6773620259995874,2.49,0.36,20260114,
20251231,UPWK,20.821507595117538,19.55,-0.09,20260114,
20251231,AENT,8.492268456056253,8.03,,20260114,
20251231,CBZ,54.10340740623165,51.29,0.3,20260114,
20251231,PMTS,15.309499452389645,14.69,,20260114,
20251231,PAR,38.02955056268948,36.51,-0.07,20260114,
20251231,PRCT,32.761948619863176,31.53,0.41,20260114,
20251231,SHOP,169.76524995634992,163.74,,20260114,
20251231,BMRN,60.974333582006636,58.99,0.26,20260114,
20251231,BILL,56.82624339296202,55.14,0.04,20260114,
20251231,SBUX,87.81248265900541,85.25,0.03,20260114,
20251231,XPO,141.52323645656418,137.69,0.15,20260114,
20251231,UHS,231.1581935207378,225.06,0.15,20260114,
20251231,VERA,52.54385803399946,51.17,,20260114,
20251231,UAL,114.51385712131554,111.52,0.02,20260114,
20251231,DHR,236.77596700846019,230.67,0.17,20260114,
20251231,QUAD,6.4634335962921226,6.3,-0.19,20260114,
20251231,AHL,37.97349859526039,37.04,,20260114,
20251231,CCJ,93.5234193108046,91.37,0.19,20260114,
20251231,SPB,60.77379263821209,59.45,0.29,20260114,
20251231,BRZE,35.5441647751623,34.77,,20260114,
20251231,NX,15.873733194711194,15.53,-0.01,20260114,
20251231,CLS,305.397248773829,299.4,0.36,20260114,
20251231,RCI,38.58473579784448,37.84,0.02,20260114,
20251231,ZM,87.93363585498642,86.3,,20260114,
20251231,WELL,191.49656703861842,188.0,0.32,20260114,
20251231,CAL,13.251897509563342,13.01,0.02,20260114,
20251231,PEP,146.77191937429563,144.16,0.13,20260114,
20251231,FSLR,268.6124477786066,264.3,0.36,20260114,
20251231,LW,42.58108664941827,41.95,-0.23,20260114,
20251231,UTZ,10.59318629863018,10.44,,20260114,
20251231,AHCO,10.265703242805671,10.12,-0.2,20260114,
20251231,ALK,50.79612291868383,50.13,0.01,20260114,
20251231,MD,22.093387962095843,21.82,0.11,20260114,
20251231,IMXI,15.526882430437611,15.35,0.02,20260114,
20251231,KINS,17.240609910953797,17.05,0.25,20260114,
20251231,FI,68.28856494341359,67.54,-0.12,20260114,
20251231,SLP,18.4150885700227,18.22,,20260114,
20251231,SPNT,22.27619426675767,22.06,,20260114,
20251231,AAPL,275.6661102601546,273.08,0.21,20260114,
20251231,CHMI,2.7150612291868383,2.69,,20260114,
20251231,LNTH,67.75686124029777,67.16,-0.25,20260114,
20251231,CRTO,20.769436437516863,20.59,,20260114,
20251231,GDYN,9.256807749083348,9.18,0.41,20260114,
20251231,XOM,121.99804388025586,120.99,0.23,20260114,
20251231,DOX,81.89777551149982,81.27,0.12,20260114,
20251231,QCOM,174.85632327264648,173.65,0.2,20260114,
20251231,CG,60.48275709909366,60.13,0.13,20260114,
20251231,WMT,112.56987635116904,111.92,0.1,20260114,
20251231,ITGR,78.72416715607689,78.34,-0.23,20260114,
20251231,LFST,7.162330280471738,7.13,,20260114,
20251231,TBLA,4.558159553022968,4.54,,20260114,
20251231,PRU,114.13833677243218,113.69,0.14,20260114,
20251231,GOOGL,314.78032777257505,313.85,0.24,20260114,
20251231,DBRG,15.321961714893414,15.28,0.04,20260114,
20251231,GE,312.56126497992096,311.79,0.19,20260114,
20251231,LKQ,30.88588157330836,30.81,0.24,20260114,
20251231,MRVL,86.88384886747829,86.76,0.34,20260114,
20251231,BIIB,176.6396497277821,176.4,0.14,20260114,
20251231,CVNA,429.9307372898843,429.55,,20260114,
20251231,MDB,421.46979436834334,421.23,,20260114,
20251231,ALAB,170.89930624117076,170.84,0.28,20260114,
20251231,HTO,49.261463548197646,49.26,0.31,20260114,
20251231,DIS,114.77158124474215,114.79,0.15,20260114,
20251231,CSTM,18.95018309233187,18.97,0.33,20260114,
20251231,BA,218.23371890922365,218.5,0.14,20260114,
20251231,ASIX,17.511893938191456,17.56,,20260114,
20251231,GPCR,67.57201996793701,67.78,0.18,20260114,
20251231,IBM,300.87694167552894,302.05,0.22,20260114,
20251231,STZ,139.5400368248123,140.13,0.0,20260114,
20251231,TXG,16.20475829748734,16.29,,20260114,
20251231,CVE,16.94693568356058,17.04,0.14,20260114,
20251231,COP,93.25820590149361,94.1,0.21,20260114,
20251231,AMTM,29.01747234170886,29.3,-0.02,20260114,
20251231,HAL,28.205520150473802,28.49,0.2,20260114,
20251231,SLB,38.12913564864049,38.55,0.23,20260114,
20251231,FLOC,18.530116506087207,18.78,,20260114,
20251231,HLF,12.65478778114633,12.84,-0.32,20260114,
20251231,TX,37.60851903144395,38.18,-0.34,20260114,
20251231,ASML,1052.145062042666,1072.14,0.33,20260114,
20251231,NESR,15.296562832335995,15.63,0.4,20260114,
20251231,HBM,19.452637021634576,19.9,0.27,20260114,
20251231,TWLO,140.6125767844955,144.14,,20260114,
20251231,TSLA,442.0547638926366,454.43,-0.04,20260114,
20251231,PACS,37.885720980619354,39.27,-0.54,20260114,
20251231,MU,273.13160318883826,292.63,0.3,20260114,
20251231,ERIE,242.4682226869415,287.85,-0.29,20260114,
20251231,AMRK,29.633426453548356,,,20260114,
20260101,CAL,13.193737956540371,12.17,0.01,20260115,
20260101,CHMI,2.6956747115125155,2.55,,20260115,
20260101,UHS,230.38198500817447,218.02,0.07,20260115,
20260101,CBZ,52.52340621577436,50.45,0.33,20260115,
20260101,BILL,56.76710369676672,54.54,,20260115,
20260101,SBUX,87.57592387422422,84.21,0.03,20260115,
20260101,SHOP,166.70477067824322,160.97,0.33,20260115,
20260101,NX,15.91250623005984,15.38,-0.16,20260115,
20260101,DHR,236.8055368565578,228.92,0.25,20260115,
20260101,XPO,140.54003900731735,135.91,0.14,20260115,
20260101,ASIX,17.880237774003586,17.3,,20260115,
20260101,ALAB,171.61176076570212,166.36,0.24,20260115,
20260101,MRVL,87.62309506991953,84.98,0.31,20260115,
20260101,LKQ,31.137906303074555,30.2,0.27,20260115,
20260101,MD,22.041640727924953,21.39,0.14,20260115,
20260101,PAR,37.37040896176251,36.28,0.13,20260115,
20260101,RCI,38.8360795066745,37.73,0.03,20260115,
20260101,PMTS,15.105941016809258,14.68,,20260115,
20260101,GDYN,9.266501007920509,9.03,0.26,20260115,
20260101,AHCO,10.217236948619862,9.96,-0.2,20260115,
20260101,WELL,190.2842032666148,185.61,0.34,20260115,
20260101,UAL,114.56560435548641,111.82,0.03,20260115,
20260101,AHL,37.97349859526039,37.1,,20260115,
20260101,QCOM,175.01895743718353,171.05,0.22,20260115,
20260101,BRZE,35.07888835097856,34.29,,20260115,
20260101,STZ,141.11034475643243,137.96,0.05,20260115,
20260101,PRCT,32.16096657195917,31.46,,20260115,
20260101,PEP,146.71277967810036,143.52,0.15,20260115,
20260101,CRTO,21.060234202631705,20.61,,20260115,
20260101,UTZ,10.602879557467341,10.38,,20260115,
20260101,CLS,301.69442389803334,295.61,0.29,20260115,
20260101,FI,68.5405896731798,67.17,-0.14,20260115,
20260101,CG,60.28889192235044,59.11,0.13,20260115,
20260101,LW,42.68771249662704,41.89,-0.29,20260115,
20260101,ZM,87.9114584689132,86.29,,20260115,
20260101,LFST,7.172023539308899,7.04,,20260115,
20260101,QUAD,6.385887525594832,6.27,-0.19,20260115,
20260101,DOX,81.93654854684847,80.51,0.12,20260115,
20260101,FSLR,265.69242527896387,261.23,0.33,20260115,
20260101,VERA,51.49698607958604,50.64,,20260115,
20260101,XOM,122.33809713337884,120.34,0.21,20260115,
20260101,LNTH,67.58238258122887,66.55,-0.19,20260115,
20260101,GE,312.7648234155014,308.03,0.18,20260115,
20260101,FLOC,19.024472706782433,18.74,,20260115,
20260101,SPB,59.940172378216225,59.08,0.29,20260115,
20260101,DIS,115.35317677497183,113.77,0.11,20260115,
20260101,IMVT,25.752444405644354,25.42,0.34,20260115,
20260101,HTO,49.62011412517261,48.99,0.27,20260115,
20260101,AAPL,275.1634228424946,271.86,0.19,20260115,
20260101,TWLO,143.9528878906684,142.24,,20260115,
20260101,SPNT,22.150181901874575,21.89,,20260115,
20260101,CVNA,426.9737524801194,422.02,,20260115,
20260101,COP,94.68311495055634,93.61,0.21,20260115,
20260101,BA,219.4453762638688,217.12,0.14,20260115,
20260101,IMXI,15.519489968413199,15.36,0.01,20260115,
20260101,SLB,38.759197473055984,38.38,0.2,20260115,
20260101,HAL,28.535090950937285,28.26,0.19,20260115,
20260101,WMT,112.41803975333725,111.41,0.08,20260115,
20260101,BMRN,59.9565414041047,59.43,0.3,20260115,
20260101,CSTM,19.008342645354837,18.85,0.33,20260115,
20260101,PRU,113.7740470786178,112.88,0.15,20260115,
20260101,CVE,17.05043015190235,16.92,0.2,20260115,
20260101,SLP,18.36662227583689,18.23,,20260115,
20260101,ALK,50.64103077728925,50.3,0.01,20260115,
20260101,CCJ,92.09851026174188,91.49,0.42,20260115,
20260101,IBM,298.14912318852083,296.21,0.23,20260115,
20260101,GOOGL,314.994709171283,313.0,0.25,20260115,
20260101,HBM,19.927606704655478,19.85,0.26,20260115,
20260101,AMTM,29.091396961952984,29.0,0.36,20260115,
20260101,AENT,8.1045381025698,8.08,-0.16,20260115,
20260101,BIIB,176.32177386073238,175.99,0.13,20260115,
20260101,NESR,15.684293185822447,15.66,0.45,20260115,
20260101,ITGR,78.53999523817083,78.43,-0.27,20260115,
20260101,DDL,2.493190108093523,2.49,0.36,20260115,
20260101,DBRG,15.341348232567736,15.34,0.09,20260115,
20260101,TXG,16.308252765829113,16.31,,20260115,
20260101,MDB,419.61838193044554,419.69,,20260115,
20260101,PACS,38.07053253122967,38.39,-0.19,20260115,
20260101,HLF,12.732333851843622,12.89,0.11,20260115,
20260101,ASML,1056.6877299566675,1069.86,0.37,20260115,
20260101,TX,37.601126569419534,38.19,-0.25,20260115,
20260101,TBLA,4.538773035348646,4.61,0.49,20260115,
20260101,GPCR,67.95975032142347,69.55,0.18,20260115,
20260101,TSLA,438.20329117791783,449.72,-0.03,20260115,
20260101,MU,271.8453147965905,285.41,0.25,20260115,
20260101,ERIE,242.7787060919668,286.65,-0.11,20260115,
20260101,AMRK,29.633426453548356,,0.41,20260115,
20260102,CVX,157.03577236869256,152.41,0.14,20260116,
20260102,DHR,235.51185600228567,228.92,0.25,20260116,
20260102,RCI,38.75476242440596,37.73,0.01,20260116,
20260102,UAL,114.78737821621878,111.82,0.04,20260116,
20260102,SNDX,21.540662211710924,21.01,,20260116,
20260102,NX,15.767107347502423,15.38,-0.29,20260116,
20260102,AHL,38.017853367406865,37.1,,20260116,
20260102,XPO,139.22418076697195,135.91,0.25,20260116,
20260102,PAR,37.147464008507804,36.28,0.13,20260116,
20260102,SHOP,164.657058697481,160.97,0.31,20260116,
20260102,CRTO,21.07962072030603,20.61,,20260116,
20260102,PRCT,32.09311376009905,31.46,,20260116,
20260102,ASIX,17.628213044237395,17.3,,20260116,
20260102,PEP,146.23966210853797,143.52,0.15,20260116,
20260102,ZM,87.90406600688878,86.29,,20260116,
20260102,LW,42.62955294360407,41.89,-0.34,20260116,
20260102,BMRN,60.38304479293979,59.43,0.25,20260116,
20260102,UTZ,10.544720004444375,10.38,,20260116,
20260102,IMVT,25.820297217504486,25.42,0.13,20260116,
20260102,WELL,188.51740484278028,185.61,0.36,20260116,
20260102,MRVL,86.30723682957414,84.98,0.34,20260116,
20260102,MD,21.723764860875225,21.39,0.13,20260116,
20260102,FI,68.18193909620481,67.17,-0.12,20260116,
20260102,QUAD,6.356807749083347,6.27,,20260116,
20260102,FLOC,18.985699671433785,18.74,,20260116,
20260102,XOM,121.85758710179203,120.34,0.2,20260116,
20260102,QCOM,173.09691731083635,171.05,0.21,20260116,
20260102,LKQ,30.546617514007714,30.2,0.29,20260116,
20260102,IMXI,15.526882430437611,15.36,0.05,20260116,
20260102,AHCO,10.062144807225282,9.96,-0.21,20260116,
20260102,GDYN,9.12110212536309,9.03,0.28,20260116,
20260102,ALK,50.80581617752099,50.3,-0.21,20260116,
20260102,BRZE,34.61361192679482,34.29,,20260116,
20260102,AENT,8.153004396755607,8.08,-0.12,20260116,
20260102,AAPL,274.26154247551625,271.86,0.17,20260116,
20260102,DOX,81.1998608752242,80.51,0.11,20260116,
20260102,SPB,59.58152180124125,59.08,0.31,20260116,
20260102,FSLR,263.4229394374693,261.23,0.27,20260116,
20260102,PRU,113.80567598133364,112.88,0.09,20260116,
20260102,CLS,298.02067879874926,295.61,0.28,20260116,
20260102,CCJ,92.21482936778781,91.49,0.3,20260116,
20260102,STZ,139.00690758876846,137.96,0.04,20260116,
20260102,HTO,49.35839613656926,48.99,0.32,20260116,
20260102,VERA,50.98324336121649,50.64,,20260116,
20260102,LNTH,66.99109379216203,66.55,-0.13,20260116,
20260102,COP,94.20814526753543,93.61,0.27,20260116,
20260102,LFST,7.0847842097744484,7.04,,20260116,
20260102,WMT,112.04102419009222,111.41,0.08,20260116,
20260102,SNPS,472.37883239948576,469.72,-0.37,20260116,
20260102,SLB,38.59441207282425,38.38,0.2,20260116,
20260102,ALAB,167.26918080665388,166.36,0.29,20260116,
20260102,DIS,114.36446437358137,113.77,0.07,20260116,
20260102,CVS,79.7317702893605,79.36,0.13,20260116,
20260102,BA,218.10770654434057,217.12,0.15,20260116,
20260102,GOOGL,314.366349899208,313.0,0.25,20260116,
20260102,SPNT,21.985396501642832,21.89,,20260116,
20260102,CHMI,2.559969087792257,2.55,,20260116,
20260102,DBRG,15.399507785590705,15.34,0.08,20260116,
20260102,GE,309.1201580927287,308.03,0.18,20260116,
20260102,NESR,15.713372962333931,15.66,0.41,20260116,
20260102,CG,59.300179520959986,59.11,0.11,20260116,
20260102,ITGR,78.62723456770527,78.43,-0.33,20260116,
20260102,CVE,16.961720607609404,16.92,0.33,20260116,
20260102,CSTM,18.8920235393089,18.85,,20260116,
20260102,HAL,28.312145997682578,28.26,0.17,20260116,
20260102,GPCR,69.67545713560102,69.55,,20260116,
20260102,HBM,19.879140410469677,19.85,0.33,20260116,
20260102,DDL,2.493190108093523,2.49,0.4,20260116,
20260102,TXG,16.32303768987794,16.31,,20260116,
20260102,BIIB,176.01868291773147,175.99,0.13,20260116,
20260102,TBLA,4.606625847208775,4.61,0.44,20260116,
20260102,CVNA,421.4072285757369,422.02,,20260116,
20260102,PACS,38.275892287424014,38.39,-0.19,20260116,
20260102,AMTM,28.869623101220615,29.0,0.39,20260116,
20260102,TWLO,141.14483405025317,142.24,,20260116,
20260102,IBM,293.83192536626404,296.21,0.21,20260116,
20260102,HLF,12.78080014602943,12.89,0.1,20260116,
20260102,ASML,1055.0022486151013,1069.86,0.37,20260116,
20260102,TX,37.60851903144395,38.19,-0.15,20260116,
20260102,MDB,406.39155632450274,419.69,,20260116,
20260102,TSLA,434.72144156441965,449.72,-0.02,20260116,
20260102,MU,266.50795721496485,285.41,0.2,20260116,
20260102,ERIE,241.89161064903732,286.65,-0.11,20260116,
20260102,AMRK,29.633426453548356,,0.42,20260116,
